anime_id,people_id,staff_role
9465,7194,Sound Director
9724,7194,Sound Director
10092,7194,Sound Director
21437,7194,Sound Director
831,7194,Sound Director
1962,7194,Sound Director
1219,7194,Sound Director
833,7194,Sound Director
1149,7194,Sound Director
60,7194,Sound Director
14741,7194,Sound Director
15687,7194,Sound Director
2274,7194,Sound Director
2167,7194,Sound Director
4181,7194,Sound Director
4059,7194,Sound Director
841,7194,Sound Director
61,7194,Sound Director
6747,7194,Sound Director
16355,7194,Sound Director
5549,7194,Sound Director
5025,7194,Sound Director
5647,7194,Sound Director
2795,7194,Sound Director
31339,7194,Sound Director
1314,7194,Sound Director
4789,7194,Sound Director
2924,7194,Sound Director
33047,7194,Sound Director
1157,7194,Sound Director
9314,7194,Sound Director
18507,7194,Sound Director
22265,7194,Sound Director
71,7194,Sound Director
73,7194,Sound Director
6291,7194,Sound Director
1015,7194,Sound Director
72,7194,Sound Director
4725,7194,Sound Director
239,7194,Sound Director
127,7194,Sound Director
128,7194,Sound Director
132,7194,Sound Director
241,7194,Sound Director
487,7194,Sound Director
23251,7194,Sound Director
270,7194,Sound Director
27989,7194,Sound Director
31988,7194,Sound Director
31989,7194,Sound Director
35678,7194,Sound Director
31665,7194,Sound Director
31096,7194,Sound Director
30415,7194,Sound Director
1181,7194,Sound Director
360,7194,Sound Director
1721,7194,Sound Director
1019,7194,Sound Director
1020,7194,Sound Director
1156,7194,Sound Director
6610,7194,Sound Director
2169,7194,Sound Director
1694,7194,Sound Director
249,7194,Sound Director
452,7194,Sound Director
450,7194,Sound Director
451,7194,Sound Director
449,7194,Sound Director
6811,7194,Sound Director
588,7194,Sound Director
5680,7194,Sound Director
7791,7194,Sound Director
6862,7194,Sound Director
427,7194,Sound Director
32491,7194,Sound Director
1530,7194,Sound Director
1691,7194,Sound Director
1086,7194,Sound Director
516,7194,Sound Director
2407,7194,Sound Director
2408,7194,Sound Director
5290,7194,Sound Director
5710,7194,Sound Director
8134,7194,Sound Director
274,7194,Sound Director
52,7194,Sound Director
486,7194,Sound Director
1379,7194,Sound Director
37475,7194,Sound Director
9260,7194,Sound Director
33206,7194,Sound Director
39247,7194,Sound Director
28851,7194,Sound Director
34934,7194,Sound Director
9333,7194,Sound Director
32214,7194,Sound Director
32268,7194,Sound Director
33263,7194,Sound Director
18153,7194,Sound Director
25015,7194,Sound Director
28675,7194,Sound Director
10456,7194,Sound Director
12487,7194,Sound Director
97,7194,Sound Director
35677,7194,Sound Director
1887,7194,Sound Director
4472,7194,Sound Director
1400,7194,Sound Director
3572,7194,Sound Director
40085,7194,Sound Director
38256,7194,Sound Director
157,7194,Sound Director
3948,7194,Sound Director
6050,7194,Sound Director
4188,7194,Sound Director
9756,7194,Sound Director
32153,7194,Sound Director
1017,7194,Sound Director
1018,7194,Sound Director
37964,7194,Sound Director
1155,7194,Sound Director
1763,7194,Sound Director
5386,7194,Sound Director
3656,7194,Sound Director
17074,7194,Sound Director
1135,7194,Sound Director
31442,7194,Sound Director
26351,7194,Sound Director
321,7194,Sound Director
5597,7194,Sound Director
6712,7194,Sound Director
1546,7194,Sound Director
1619,7194,Sound Director
1732,7194,Sound Director
15689,7194,Sound Director
10165,7194,Sound Director
800,7194,Sound Director
11597,7194,Sound Director
5957,7194,Sound Director
40438,7194,Sound Director
614,7194,Sound Director
1792,7194,Sound Director
26243,7194,Sound Director
28927,7194,Sound Director
31181,7194,Sound Director
612,7194,Sound Director
5682,7194,Sound Director
12753,7194,Sound Director
610,7194,Sound Director
165,7194,Sound Director
758,7194,Sound Director
7060,7194,Sound Director
1942,7194,Sound Director
64,7194,Sound Director
1719,7194,Sound Director
65,7194,Sound Director
2781,7194,Sound Director
5671,7194,Sound Director
27709,7194,Sound Director
561,7194,Sound Director
166,7194,Sound Director
42774,7194,Sound Director
42798,7194,Sound Effects
3890,7194,Sound Director
31540,7194,Sound Director
1515,7194,Sound Director
1080,7194,Sound Director
339,7194,Sound Director
5220,7194,Sound Director
3420,7194,Sound Director
10407,7194,Sound Director
2596,7194,Sound Director
79,7194,Sound Director
2942,7194,Sound Director
2161,7194,Sound Director
152,7194,Sound Director
5307,7194,Sound Director
5702,7194,Sound Director
198,7194,Sound Director
420,7194,Sound Director
421,7194,Sound Director
423,7194,Sound Director
1584,7194,Sound Director
422,7194,Sound Director
7311,7194,Sound Director
849,7194,Sound Director
4382,7194,Sound Director
5118,7194,Sound Director
2013,7194,Sound Director
2014,7194,Sound Director
21647,7194,Sound Director
16417,7194,Sound Director
38610,7194,Sound Director
6169,7194,Sound Director
605,7194,Sound Director
567,7194,Sound Director
21353,7194,Sound Director
928,7194,Sound Director
36653,7194,Sound Director
95,7194,Sound Director
34498,7194,Sound Director
2699,7194,Sound Director
32673,7194,Sound Director
33478,7194,Sound Director
1952,7194,Sound Director
180,7194,Sound Director
181,7194,Sound Director
33352,7194,Sound Director
39741,7194,Sound Director
935,7194,Sound Director
6956,7194,Sound Director
28677,7194,Sound Director
24627,7194,Sound Director
3417,7194,Sound Director
3011,7194,Sound Director
2339,7194,Sound Director
4548,7194,Sound Director
36999,7194,Sound Director
1248,7194,Sound Director
1249,7194,Sound Director
299,40009,Producer
304,40009,Producer
303,40009,Producer
47,40009,Producer (Animaze)
1051,40009,Producer
54,40009,Producer
1185,40009,Producer
1186,40009,Producer
3446,40009,Producer
532,40009,Producer
997,40009,Producer
1239,40009,Producer
1240,40009,Producer
1520,40009,Producer
1270,40009,Producer
1776,40009,Producer
232,40009,Producer
371,40009,Producer
1844,40009,Producer
1575,40009,Producer
2904,40009,Producer
1,40009,Producer
5,40009,Producer
992,40009,Producer
993,40009,Producer
1704,40009,Producer
380,40009,Producer
381,40009,Producer
124,40009,Producer
127,40009,Producer
2321,40009,Producer
318,40009,Producer
967,40009,Producer
468,40009,Producer (Animaze)
598,40009,Producer
617,40009,Producer
1025,40009,Producer
606,40009,Producer
1768,40009,Producer
467,40009,Producer
1566,40009,Producer
1335,40009,Producer
801,40009,Producer
3485,40009,Producer
2293,40009,Producer
1430,40009,Producer (Animaze)
3235,40009,Executive Producer
522,40009,Producer
82,40009,Producer
84,40009,Producer
1090,40009,Producer
1091,40009,Producer
1092,40009,Producer
81,40009,Producer
83,40009,Producer
2851,40009,Producer
1034,40009,Producer
2611,40009,Producer
437,40009,Producer
1191,40009,Producer
400,40009,Producer
1515,40009,Producer
1080,40009,Producer
339,40009,Producer
1338,40009,Producer
1517,40009,Producer
1444,40009,Producer
876,40009,Producer
979,40009,Producer
182,40009,Producer
567,40009,Producer
2715,40009,Producer
6,40009,Producer
202,40009,Producer
1023,40009,Producer
882,40009,Producer
50553,56021,Original Creator
4744,7402,Theme Song Performance (OP)
5772,7402,Theme Song Performance
10012,7402,Theme Song Performance (OP)
12187,7402,Theme Song Performance (OP)
15927,7402,Theme Song Performance (OP)
38157,7402,"Theme Song Performance (OP, ED)"
119,7402,Theme Song Performance
1581,7402,Theme Song Performance
2784,7402,Theme Song Performance
241,7402,Theme Song Performance (ED)
487,7402,Theme Song Performance
858,7402,Theme Song Performance (OP)
15377,7402,Theme Song Performance (OP)
1694,7402,Theme Song Performance
3229,7402,Theme Song Performance
9922,7402,Theme Song Performance (ED)
6201,7402,Theme Song Performance (OP)
5671,7402,Theme Song Performance
10884,7402,Theme Song Performance (ED2)
16123,7402,Theme Song Performance
2476,7402,Theme Song Performance
3759,7402,Theme Song Performance (ED)
79,7402,Theme Song Performance
1836,7402,Theme Song Performance (ED)
6979,7402,Theme Song Performance (ED)
854,7402,Theme Song Performance
1625,7402,Theme Song Performance
12029,7402,Theme Song Performance (TV OP)
19151,7402,Theme Song Performance (OP)
35248,10989,Theme Song Performance (ED13)
31157,10989,"Theme Song Performance (ED), Inserted Song Performance"
18689,10989,Theme Song Performance
25341,10989,Theme Song Performance (ED1)
30230,10989,Theme Song Performance (ED)
18507,10989,Theme Song Performance
33845,10989,Theme Song Performance (ED)
35191,10989,Theme Song Performance (ED)
39014,10989,Theme Song Performance
36704,10989,"Theme Song Performance (ED1, ED2)"
22265,10989,Theme Song Performance
26213,10989,Theme Song Performance (ED)
35198,10989,Theme Song Performance (ED)
33840,10989,Theme Song Performance (ED)
40031,10989,Theme Song Performance
31414,10989,Theme Song Performance
34612,10989,Theme Song Performance (OP)
31229,10989,Inserted Song Performance
33362,10989,Inserted Song Performance
36536,10989,"Theme Song Performance (ED2), Inserted Song Performance"
40489,10989,Theme Song Performance (ED)
27419,10989,Theme Song Performance
48567,10989,Theme Song Performance (ED)
32899,10989,Theme Song Performance (OP)
8774,30053,Original Creator
7532,30053,Original Creator
20027,30053,Original Creator (ep 4)
1804,26351,Music
2101,26351,Music
2616,26351,Music
743,26351,Music
1561,24837,Inserted Song Performance
3800,43208,Animation Director
6629,43208,"Animation Director (eps 1, 9, 18, 30, 39, 46)"
286,43208,Storyboard (ep 6)
8123,43208,"Storyboard, Episode Director (eps 47, 55, 62, 70, 77, 84, 89, 93, 97-98, 103, 10)"
956,43208,"Episode Director, Character Design, Animation Director"
2252,43208,"Episode Director, Animation Director"
1337,43208,"Character Design, Animation Director"
6971,43208,Animation Director
8152,43208,Director
7307,43208,"Episode Director (eps 21, 28, 43, 51, 59, 74, 84, 94, 105)"
4486,43208,"Episode Director (eps 21, 27, 32, 35), Animation Director (eps 22, 25, 30)"
967,43208,Storyboard (ep 18)
3873,43208,Director
4935,43208,"Episode Director, Animation Director"
21467,43208,Animation Director
6205,43208,"Key Animation (eps 2, 6)"
3272,43208,Episode Director
3273,43208,Director
3281,43208,"Director, Storyboard (eps 9, 13, 18, 23, 28, 30, 35, 40, 45), Episode Director (ep 1)"
3274,43208,Director
3866,43208,"Director, Script"
19135,43208,"Director, Script"
1416,43208,Key Animation
1419,43208,"Director, Storyboard"
4782,43208,"Storyboard (eps 18, 22)"
9856,43208,Storyboard (ep 14)
6727,43208,"Character Design, Chief Animation Director, Animation Director"
3846,43208,Animation Director
5273,43208,"Storyboard (eps 3, 8, 13, 17)"
3438,43208,"Storyboard (eps 4, 13, 26)"
1287,43208,Director
8415,43208,"Storyboard (eps 15, 21, 26, 34)"
9338,43208,Director
3765,43208,"Storyboard (eps 20, 30, 37)"
16526,43208,Storyboard
7845,43208,Director
20223,43208,Episode Director
4427,43208,Episode Director
16728,43208,Key Animation
3009,43208,Animation Director
1650,43208,"Storyboard (ep 15), Animation Director (eps 2, 4, 6, 10, 12, 15, 17, 22)"
711,43208,Animation Director
1651,43208,"Storyboard (ep 25), Animation Director (eps 1, 3, 5, 10, 13-14, 17, 23, 25)"
1652,43208,"Storyboard (eps 1-3, 5-6, 8-9, 12-15, 18-19, 23, 25), Episode Director (eps 8, 13, 19), Animation Director (eps 8, 13, 19)"
7144,43208,"Director (Chief Direction), Storyboard"
1986,43208,Key Animation
3614,43208,Key Animation (ep 9)
6718,43208,"Director (Chief Direction), Storyboard"
19115,22877,"Original Creator, Screenplay"
889,43776,"Key Animation (ep 6, 8-9)"
2164,43776,"Animation Director (ep 19, 24)"
3785,43776,Key Animation
9135,43776,2nd Key Animation
16528,43776,Key Animation
3701,43776,"Animation Director (ep 2), Key Animation (ep 7)"
1454,43776,"Animation Director (ep 5), Key Animation (ep 1-3, 5-6, 10, 13)"
10389,43776,"Key Animation, Assistant Animation Director"
28149,43776,"Director (ep 4), Storyboard (ep 4), Creator (ep 4), Character Design (ep 4), Key Animation (ep 4, 6)"
21557,43776,Key Animation
607,43776,In-Between Animation
1943,43776,In-Between Animation
35851,43776,Key Animation
38015,43776,Key Animation
3089,43776,Key Animation
10162,43776,"Key Animation (ep 4-5, 7, 10), Assistant Animation Director (ep 10)"
3596,1057,"Theme Song Performance (ED), Inserted Song Performance"
9959,1057,Theme Song Performance (ED)
3762,1057,Theme Song Performance (ED)
1577,55839,Script (French)
22297,40856,"Background Art (eps 1-2, 4-5, 8-12)"
27821,40856,Background Art
10087,40856,"Background Art (eps 4-5, 11)"
11741,40856,"Background Art (eps 3, 5, 7-12)"
10417,40856,Background Art
14807,40856,Background Art
22763,40856,Background Art
9523,40856,Background Art
5306,40856,Background Art (ep 2)
30911,40856,"Art Director, Background Art"
34086,40856,"Art Director, Background Art"
33558,40856,"Art Director, Background Art"
24459,40856,"Art Director, Background Art"
6941,40856,Background Art
1988,5384,Theme Song Performance
22729,12163,"Director, Storyboard (OP)"
27655,12163,"Director, Storyboard (eps 3, 8, 12), Episode Director (ep 12)"
6547,12163,"Storyboard (eps 3, 9)"
6347,12163,Storyboard (ep 4)
5081,12163,Storyboard (ep 10)
150,12163,"Storyboard (ep 23), Episode Director (ep 23)"
14967,12163,Storyboard (EP 11)
1194,12163,"Storyboard (eps 1, 11), Episode Director (eps 1, 11)"
10087,12163,"Director, Storyboard (eps 1, 8), Episode Director (eps 1, 8)"
11741,12163,"Director, Storyboard (OP), Episode Director (eps 11-12)"
4725,12163,"Director, Storyboard (eps 1, 2, 9, 10, 12), Episode Director (eps 1, 12)"
241,12163,Director
487,12163,Director
8426,12163,"Director, Storyboard (eps 1, 2, 6, 9-11), Episode Director (eps 1, 11)"
40046,12163,"Director, Storyboard (eps 1, 10, 12-13), Episode Director (eps 1, 12-13)"
5781,12163,Storyboard (ep 9)
2593,12163,Director
3783,12163,Episode Director (ep 3 (Assistant))
22763,12163,Director
97,12163,"Storyboard (ep 25), Episode Director (ep 25)"
38959,12163,"Storyboard (ep 6, 13)"
38936,12163,"Storyboard, Animation Check"
2740,12163,Storyboard (ep 7)
195,12163,"Storyboard (eps 5, 11), Episode Director (eps 5, 11)"
196,12163,"Storyboard (ep 11), Episode Director (ep 11)"
21641,12163,Director
1538,12163,Storyboard (ep 18)
34561,12163,"Director, Script (eps 1-22), Storyboard (eps 1, 5, 10, 22, OP, ED), Episode Director (ep 1, OP, ED), Series Composition"
6203,12163,Storyboard (ep 11)
5220,12163,Storyboard (ep 7)
79,12163,"Storyboard (ep 19), Episode Director (ep 19)"
1836,12163,"Storyboard (eps 2, 7, 8, 11), Episode Director (eps 2, 7, 8, 11)"
1602,12163,"Storyboard (ep 13), Episode Director (ep 13)"
1860,12163,"Storyboard (ep 13), Episode Director (ep 13)"
37786,12163,Storyboard (ep 6)
1558,12163,Storyboard
170,46656,"Theme Song Lyrics (ED3), Theme Song Performance (ED3)"
2499,46656,"Theme Song Lyrics (ED), Theme Song Performance (ED)"
2498,46656,"Theme Song Lyrics (ED), Theme Song Performance (ED)"
24405,8785,"Original Creator, Original Character Design"
40907,8785,Original Creator
44940,8785,Original Creator
21707,31399,Inserted Song Performance
22215,31399,"Theme Song Performance (OP2-3, ED2-3)"
10257,31399,Theme Song Performance (ED4)
12863,31399,"Theme Song Performance (OP1, ED1, OP2, ED3, OP4), Inserted Song Performance"
17249,31399,"Theme Song Performance (OP1-4, ED1, ED4), Inserted Song Performance"
23135,31399,Theme Song Performance (ED)
783,15155,ADR Director
1372,15155,"ADR Director (Assistant, English dub)"
4162,15155,"ADR Director (Assistant, English dub)"
9989,1249,Key Animation (ep 5)
8476,1249,Chief Producer
26165,1249,Producer
1349,39609,Music
982,39609,Music
32073,39609,Theme Song Arrangement
49854,14013,Series Composition
35639,14013,"Script, Series Composition"
23133,14013,"Script (ep 4, 8, 18, 21)"
31251,14013,"Script (eps 5, 7, 11, 15, 21, 23-24), Screenplay (ep 5)"
38982,14013,Series Composition
13759,14013,"Script (ep 3, 7, 18, 22), Original Creator"
37450,14013,Original Creator
38938,14013,Original Creator
38329,14013,Original Creator
24037,14013,"Script (ep 5, 6)"
42744,25457,Theme Song Lyrics
4192,25457,Theme Song Lyrics (Inserted song)
37991,25457,Theme Song Lyrics (OP)
30,25457,Theme Song Lyrics (OP)
2832,42691,"Director (ep 5), Original Creator (ep 5), Character Design (ep 5), Key Animation (ep 5)"
4094,42691,Director (ep 1)
6795,42691,"Key Animation (ep 1, 5)"
13255,42691,"Director, Script, Character Design"
450,42691,Key Animation
1419,42691,Key Animation
875,42691,Key Animation
1469,42691,Animation Director (ep 17)
38292,42691,"Storyboard, Character Design, Co-Director"
3065,42691,Key Animation
34456,42691,Original Character Design
2154,42691,"Character Design, Chief Animation Director"
21835,40276,Theme Song Performance
38292,31617,Art Director (French)
3819,29635,"Theme Song Performance (insert song ""Kusari"")"
33512,2609,Original Creator
20471,2609,Mechanical Design
937,2609,Original Creator
54,2609,Original Creator
22677,2609,Original Creator
2969,2609,Original Creator
9737,2609,Original Character Design
10689,2609,Original Creator
10693,2609,Original Creator
1270,2609,"Director, Storyboard, Original Creator, Screenplay"
1811,2609,Character Design
29822,2609,Original Creator
1151,2609,Original Creator
1160,2609,Character Design
468,2609,Original Creator
43,2609,Original Creator
