id,title,english_title,type,source,start_air,end_air,season_premier,theme,rating,img_url
15699,Haiyore! Nyaruko-san W,Nyaruko: Crawling With Love! Second Season,TV,Light novel,2013-04-08,2013-07-01,Spring 2013,Parody,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/47533.jpg
48074,Ya Ya Julebu,Adventures in Duckport,TV,Original,2019-01-01,,?,,PG - Children,https://cdn.myanimelist.net/images/anime/1612/118342.jpg
38023,Lipton #watashitolipton,,ONA,Original,2018-07-20,2018-10-26,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1932/93214.jpg
38759,Sewayaki Kitsune no Senko-san,The Helpful Fox Senko-san,TV,Web manga,2019-04-10,2019-06-26,Spring 2019,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1814/99677.jpg
1750,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,Ah My Buddha Katsu Special,Special,Unknown,2006-06-21,,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/8/75971.jpg
44097,Huyao Xiao Hongniang: Mu Tiancheng,,ONA,Manga,2020-12-11,2021-02-19,,Historical,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1047/110338.jpg
22845,Suzu 3 Tarou,,ONA,Unknown,2009-06-01,2009-08-20,,,G - All Ages,https://cdn.myanimelist.net/images/anime/11/59311.jpg
18729,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,,Special,Visual novel,2007-07-19,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/50039.jpg
37721,Mado (Music),,Music,Original,2018-04-02,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1386/91846.jpg
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation,TV,Light novel,2021-01-11,2021-03-22,Winter 2021,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1530/117776.jpg
36348,Cat's Eye Love,,Music,Original,1978-02-01,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/2/87769.jpg
37037,"Animegataris: Yuku Toshi, Kuru Toshi",,ONA,Original,2017-12-31,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1098/99544.jpg
25015,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,Beyond the Boundary: I'll Be Here - Past,Movie,Light novel,2015-03-14,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/73298.jpg
1170,Slayers Special,Slayers: The Book of Spells,OVA,Light novel,1996-07-25,1997-05-25,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1372/92532.jpg
37051,Petit☆Dream Stars! Let's La Cooking? Showtime!,,Movie,Original,2017-10-28,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/3/89867.jpg
50115,Seventina,,Music,Original,2018-10-29,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1132/118775.jpg
48057,Me Me Xia,,ONA,Original,2020-01-01,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1152/118331.jpg
16928,Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,,OVA,Visual novel,2013-03-28,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/47967.jpg
38299,Nagano Toshi Gas x Kamiusagi Rope,,ONA,Original,2018-06-03,2018-06-24,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1192/93663.jpg
2715,Totsuzen! Neko no Kuni Banipal Witt,Catnapped,Movie,Novel,1995-06-10,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/6/58211.jpg
22265,Free!: Eternal Summer,Free! - Eternal Summer,TV,Original,2014-07-03,2014-09-25,Summer 2014,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1719/108886.jpg
34927,Rilu Rilu Fairilu: Mahou no Kagami,,TV,Original,2017-04-07,2018-03-30,Spring 2017,,G - All Ages,https://cdn.myanimelist.net/images/anime/13/84497.jpg
33849,Nekoronde ID,,Special,Original,2016-05-14,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/2/81497.jpg
38795,I Want Nothing,,Music,Original,2008-04-10,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1300/97097.jpg
34314,Crayon Shin-chan Gaiden: Omocha Wars,,ONA,Manga,2016-11-09,2017-02-01,,,G - All Ages,https://cdn.myanimelist.net/images/anime/13/82635.jpg
39205,Oshamani,,ONA,Original,2019-02-05,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1745/98867.jpg
7768,Tantei Opera Milky Holmes,,TV,Original,2010-10-07,2010-12-23,Fall 2010,Super Power,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/26676.jpg
48829,Ichiban Kuji Natsume Yuujinchou: Nyanko-sensei to Hana Shirabe,,ONA,Unknown,2021-03-12,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1913/114611.jpg
18743,Money Wars: Nerawareta Waterfront Keikaku,,OVA,Original,1991-09-27,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1008/90913.jpg
10242,Ton-Ton Atta to Niigata no Mukashibanashi,,TV,Unknown,2004-10-03,2004-12-26,Fall 2004,,None,https://cdn.myanimelist.net/images/anime/9/28226.jpg
36023,Persona 5 the Animation,,TV,Game,2018-04-08,2018-09-30,Spring 2018,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1829/92056.jpg
6122,Jinkou Shoujo: Henshin Sex Android,Cosplay Sex Machine,OVA,Original,2009-02-13,2009-05-15,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1422/104082.jpg
36506,Fuwafuwa Hour: Pui Pui & Muu Muu,,TV,Original,2017-07-12,,Summer 2017,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/88145.jpg
15795,Beast Saga,,TV,Unknown,2013-01-13,2013-09-22,Winter 2013,,PG - Children,https://cdn.myanimelist.net/images/anime/8/45576.jpg
29979,Petting a Dog,,ONA,Original,2013-07-15,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/4/71883.jpg
2895,Kujiratori,The Whale Hunt,Movie,Picture book,2001-10-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/4067.jpg
32716,Nihon no Otogibanashi,,OVA,Other,1990-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/11/79601.jpg
3578,Daraku: Onna Kyoushi Hakai,Depravity: Destruction of a Female Teacher,OVA,Manga,2002-09-18,2003-04-18,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1647/116298.jpg
49341,Tokyo 7th Sisters: Bokura wa Aozora ni Naru: Character Butai Aisatsu Eizou,,Movie,Original,2021-02-26,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1720/116249.jpg
23033,Furueru Kuchibiru,,OVA,Manga,2014-04-25,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1127/116647.jpg
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,,Special,Original,1994-07-25,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/87489.jpg
10238,Hybrid Deka,,Movie,Unknown,2011-01-22,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/82881.jpg
33446,Huyao Xiao Hongniang: Yue Hong,,ONA,Manga,2016-06-24,2016-09-16,,Historical,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1207/91950.jpg
33729,Chain Chronicle: Haecceitas no Hikari Part 2,Chain Chronicle: The Light of Haecceitas Part 2,Movie,Game,2017-01-14,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/83105.jpg
34857,Everyday Affair,,Music,Music,2015-12-28,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/11/84137.jpg
4682,Ultra Nyan 2: The Great Happy Operation,,Movie,Original,1998-03-14,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/9/72119.jpg
43494,Shan Liang De Xia Wu Dong,,Movie,Other,1981-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1387/118220.jpg
32833,Nudist Beach ni Shuugaku Ryokou de!! The Animation,In school trip to the nudist beach!!,OVA,Manga,2016-05-27,2016-10-28,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/3/78974.jpg
10755,Lupin tai Holmes,,Special,Unknown,1981-05-05,,,,None,https://cdn.myanimelist.net/images/anime/9/29651.jpg
42670,Princess Connect! Re:Dive Season 2,,TV,Game,2022-01-11,,Winter 2022,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1906/117145.jpg
48326,Geo Mecha: Beast Guardian,,TV,Original,2017-02-27,2017-08-07,Winter 2017,Mecha,PG - Children,https://cdn.myanimelist.net/images/anime/1905/115251.jpg
31143,Onsen Yousei Hakone-chan,Hakone-chan,TV,Web manga,2015-10-04,2015-12-27,Fall 2015,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/77820.jpg
17725,Magical☆Star Kanon 100%,Magical Star Kanon 100%!,OVA,Manga,2013-06-18,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/75235.jpg
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,,Special,Light novel,2015-01-09,,,Harem,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/70493.jpg
40707,Shiohi Girls: Vongole Bianco,,ONA,Other,2019-11-13,2020-04-24,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1284/105657.jpg
7276,Natsumushi The Animation,,OVA,Manga,2009-12-25,2010-03-26,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/3/18620.jpg
26317,Obake Nagaya,,OVA,Unknown,2003-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/66255.jpg
37212,Mirai no Hito e,Dear Future Person,Music,Music,2018-01-26,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1876/90292.jpg
11813,Shijou Saikyou no Deshi Kenichi OVA,KenIchi: The Mightiest Disciple OVA,OVA,Manga,2012-03-14,2014-05-16,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/1125/102421.jpg
10347,Happy Kappy,,TV,Unknown,2011-04-06,2011-10-05,Spring 2011,,G - All Ages,https://cdn.myanimelist.net/images/anime/3/32993.jpg
2451,Space Cobra,Space Adventure Cobra,TV,Manga,1982-10-07,1983-05-19,Fall 1982,Space,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/7/41437.jpg
69,Cluster Edge,,TV,Original,2005-10-05,2006-03-29,Fall 2005,Military,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1980/103243.jpg
43774,Sherlock Holmes to Watson Hakase,,Music,Novel,1975-12-02,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1744/110124.jpg
32324,Major 2nd,,Special,Manga,2016-07-11,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/11/77548.jpg
31494,Mini-Chara Macross,,Special,Original,2002-08-25,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/3/75898.jpg
48450,Toilet no Hanako-san vs Kukkyou Taimashi,,OVA,Other,2021-02-26,2021-09-24,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1919/113583.jpg
36083,Lostorage Conflated WIXOSS: Missing Link,,OVA,Card game,2017-12-14,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/10/87210.jpg
1639,Boku no Pico,,OVA,Original,2006-09-07,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/12/39497.jpg
42617,Tokimeki,,Music,Original,2020-06-12,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1256/108767.jpg
37000,Bernard-jou Iwaku.: Ofuro Dokusho,,Special,Manga,2017-01-20,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/89664.jpg
34693,"Saa, Ketatamashiki Kono Hibi ni",,Special,Original,2006-07-05,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/83669.jpg
10629,Tibet Inu Monogatari,The Tibetan Dog,Movie,Novel,2011-06-06,,,Demons,G - All Ages,https://cdn.myanimelist.net/images/anime/6/29247.jpg
9417,Jin Hou Xiang Yao,,Movie,Unknown,1985-01-01,,,,PG - Children,https://cdn.myanimelist.net/images/anime/4/26077.jpg
43235,Xiao Li Yu Tiao Long Men,,Movie,Unknown,1958-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1813/118025.jpg
30028,Sekai Meisaku Douwa Series,,TV,Unknown,1988-04-07,1988-04-28,Spring 1988,Historical,G - All Ages,https://cdn.myanimelist.net/images/anime/12/71937.jpg
1296,Project A-Ko 2: Daitokuji Zaibatsu no Inbou,,OVA,Original,1987-05-21,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1387/114803.jpg
35849,Darling in the FranXX,,TV,Original,2018-01-13,2018-07-07,Winter 2018,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1614/90408.jpg
48347,Taekwon-wang Gang Taepung,King of Taekwondo Kang Taepoong,TV,Original,2000-06-02,2000-12-08,Summer 2000,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1214/114454.jpg
28981,Ame-iro Cocoa,Rainy Cocoa,TV,Digital manga,2015-04-05,2015-06-21,Spring 2015,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1957/111714.jpg
24991,No Game No Life Specials,,Special,Light novel,2014-06-25,2014-11-26,,Game,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/7/71783.jpg
29207,Jeremy no Ki,,Movie,Unknown,1983-04-29,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/12/70277.jpg
2396,Milk Junkie: Shimai-hen,Boobalicious,OVA,Visual novel,2005-03-25,2006-11-25,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/12/73461.jpg
45643,With All Our Hearts,,ONA,Original,2021-01-06,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1680/113828.jpg
33535,Runningman,,ONA,Original,2012-02-22,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/2/80667.jpg
33728,Chain Chronicle: Haecceitas no Hikari Part 1,Chain Chronicle: The Light of Haecceitas Part 1,Movie,Game,2016-12-03,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/82495.jpg
6959,GA: Geijutsuka Art Design Class: Aozora ga Kakitai,,OVA,4-koma manga,2010-04-02,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/16229.jpg
18815,Oh! Super Milk-chan Special,,Special,Original,2002-03-02,,,Parody,None,https://cdn.myanimelist.net/images/anime/3/50619.jpg
37405,Dokidoki Little Ooyasan,,OVA,Other,2018-05-25,2019-12-27,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1733/103916.jpg
42946,Kusoge tte Iuna! Animation,Don't Call Us A JUNK GAME!,ONA,Manga,2020-10-19,2021-01-05,,Game,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1046/111081.jpg
1539,Touch: Cross Road - Kaze no Yukue,,Special,Unknown,2001-02-09,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/6176.jpg
1504,Macross Flash Back 2012,,OVA,Unknown,1987-06-21,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/5/11073.jpg
42383,Konbini Shoujo Z,,OVA,Visual novel,2021-12-24,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1381/120360.jpg
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,,Special,Manga,1998-04-01,,,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/10/72852.jpg
41011,Psychogram feat. Hatsune Miku,Psychogram,Music,Music,2019-08-09,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1726/105288.jpg
43266,Gui Hou Fen Shu,,Movie,Unknown,1959-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1774/118058.jpg
43386,Zhang Zai Wu Li De Zhu Sun,,Movie,Original,1976-10-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1258/118165.jpg
40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,TV,Light novel,2020-10-03,2020-12-19,Fall 2020,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1523/108380.jpg
1348,Bubblegum Crash,,OVA,Original,1991-05-25,1991-12-21,,Mecha,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/2845.jpg
39103,Sanbiki no Kobuta no Koutsuu Anzen,,OVA,Other,2018-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1649/98570.jpg
38360,Drifters: The Outlandish Knight,,OVA,Manga,2018-11-30,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1987/97778.jpg
31561,Gangsta. Recap,Gangsta.,Special,Manga,2015-09-06,,,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/5/76109.jpg
44516,Koroshi Ai,Love of Kill,TV,Manga,2022-01-13,2022-03-30,Winter 2022,,R - 17+ (violence & profanity),https://cdn.myanimelist.net/images/anime/1485/119329.jpg
39640,"Tenioha! 2: Nee, Motto Ecchi na Koto Ippai Shiyo? The Animation",,OVA,Visual novel,2019-06-28,,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1668/103716.jpg
28567,Azarashi Tama-chan no Hi no Youjin,,OVA,Unknown,2003-01-01,,,Super Power,G - All Ages,https://cdn.myanimelist.net/images/anime/13/68947.jpg
7367,Naruto: The Cross Roads,,Special,Original,2009-10-12,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/27050.jpg
32313,Concrete Revolutio: Choujin Gensou - The Last Song,,TV,Original,2016-04-10,2016-06-17,Spring 2016,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/4/80050.jpg
29,Zipang,,TV,Manga,2004-10-08,2005-04-01,Fall 2004,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/13/75740.jpg
35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,"Yuri!!! On ICE: Yuri Plisetsky GPF in Barcelona EX ""Welcome to The Madness""",Special,Original,2017-05-26,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/6/85548.jpg
10203,Bikkuriman: Daiichiji Seima Taisen,,Movie,Unknown,1988-03-12,,,,None,https://cdn.myanimelist.net/images/anime/1436/97580.jpg
50404,Xian Wang de Richang Shenghuo 3,The Daily Life of the Immortal King 3,ONA,Novel,,,,School,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/1114/119526.jpg
2824,Barbapapa Sekai wo Mawaru,Barbapapa Around the World,TV,Picture book,1999-07-05,1999-10-08,Summer 1999,,G - All Ages,https://cdn.myanimelist.net/images/anime/1885/114869.jpg
48784,Oshiri Tantei Movie 3: Sufure-tou no Himitsu,,Movie,Picture book,2021-08-13,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1562/114522.jpg
34537,Yoru wa Mijikashi Arukeyo Otome,"The Night Is Short, Walk on Girl",Movie,Novel,2017-04-07,,,,R+ - Mild Nudity,https://cdn.myanimelist.net/images/anime/2/86940.jpg
38866,Seikatsu Shuukan The Animation,,OVA,Manga,2019-03-29,2019-07-26,,,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1541/103727.jpg
21945,Sore Ike! Anpanman: Baikinman vs. Baikinman!?,,Movie,Unknown,2009-07-04,,,,PG - Children,https://cdn.myanimelist.net/images/anime/2/57699.jpg
3656,Monochrome Factor,,TV,Manga,2008-04-08,2008-09-30,Spring 2008,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/3/22552.jpg
20587,Ashinaga Ojisan,Daddy Long-Legs,Special,Unknown,1979-10-10,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/8/54637.jpg
35034,Pokopon no Kitsune-gawa Onsen Henshin Gassen,,OVA,Original,1993-06-21,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/3/84563.jpg
2500,The Cockpit,,OVA,Manga,1993-10-22,1994-01-21,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/4/18697.jpg
42792,Nijiiro Love Letter,,Music,Original,2009-02-02,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1262/109065.jpg
874,Digimon Tamers,,TV,Original,2001-04-01,2002-03-31,Spring 2001,,PG - Children,https://cdn.myanimelist.net/images/anime/7/73696.jpg
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,,Movie,Original,2006-07-08,,,,PG - Children,https://cdn.myanimelist.net/images/anime/13/22648.jpg
43564,Chu Xi De Gushi,,Movie,Unknown,1984-01-01,,,,PG - Children,https://cdn.myanimelist.net/images/anime/1229/118420.jpg
44273,Mewkledreamy Mix!,,TV,Other,2021-04-11,,Spring 2021,,G - All Ages,https://cdn.myanimelist.net/images/anime/1313/112427.jpg
15423,Antinotice,,Music,Original,2011-08-17,,,Music,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/9/41871.jpg
2830,Chibikko Remi to Meiken Kapi,,Movie,Unknown,1970-03-17,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/11/28419.jpg
5071,Croket!,,TV,Manga,2003-04-07,2005-03-27,Spring 2003,,G - All Ages,https://cdn.myanimelist.net/images/anime/10/88729.jpg
31761,Sayokyoku,Serenade,Movie,Original,1985-01-01,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/1041/107680.jpg
11825,Enshou Nihon Mukashibanashi,,OVA,Unknown,1988-05-25,,,Historical,Rx - Hentai,https://cdn.myanimelist.net/images/anime/1792/103949.jpg
40995,Hentatsu (TV),,TV,Original,2020-01-04,2020-03-21,Winter 2020,,G - All Ages,https://cdn.myanimelist.net/images/anime/1399/112948.jpg
33500,Acerola-chan,,ONA,Original,2009-07-03,2009-08-31,,,G - All Ages,https://cdn.myanimelist.net/images/anime/4/80597.jpg
3111,Nasu: Suitcase no Wataridori,Nasu: A Migratory Bird with Suitcase,OVA,Manga,2007-10-24,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/4737.jpg
28983,Bouken-tachi Gamba to Nanbiki no Nakama,,Movie,Novel,1984-03-04,,,,G - All Ages,https://cdn.myanimelist.net/images/anime/7/69817.jpg
1132,Digimon Frontier,,TV,Original,2002-04-07,2003-03-30,Spring 2002,,PG - Children,https://cdn.myanimelist.net/images/anime/1048/117727.jpg
5671,Saki,,TV,Manga,2009-04-06,2009-09-28,Spring 2009,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/12/73933.jpg
50019,Matenrou to Rinkai-ten,,Music,Original,2018-02-09,,,Music,G - All Ages,https://cdn.myanimelist.net/images/anime/1281/118544.jpg
27997,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,,OVA,Game,2014-12-28,,,,PG-13 - Teens 13 or older,https://cdn.myanimelist.net/images/anime/11/67849.jpg
