people_id,people_fullname,birthday,member_favorites,people_img_url
15743,Oosaka Ryouta,"Aug  2, 1986",3044,https://cdn.myanimelist.net/images/voiceactors/3/57323.jpg
34173,Alpha-Model,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/35239.jpg
8867,Katou Osamu,"Jan  1, 1936",1,https://cdn.myanimelist.net/images/voiceactors/2/15925.jpg
47174,Hitomi Azuma, 1988,0,https://cdn.myanimelist.net/images/voiceactors/3/53392.jpg
18427,Friedlander Yehoyahin,"Jun  18, 1956",0,https://cdn.myanimelist.net/images/voiceactors/1/20765.jpg
53260,Okamoto Kousuke,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/61691.jpg
36955,BRADIO, 2010,368,https://cdn.myanimelist.net/images/voiceactors/2/40092.jpg
55005,Van Santfoort Maxime,"Sep  23, 1987",0,https://cdn.myanimelist.net/images/voiceactors/2/66320.jpg
47168,Takagi Miho,"Jul  29, 1962",0,https://cdn.myanimelist.net/images/voiceactors/1/51115.jpg
46357,Alves Natália,Unknown,13,https://cdn.myanimelist.net/images/voiceactors/2/61471.jpg
2487,Yamazaki Sayaka,"Aug  1, 1974",1,https://cdn.myanimelist.net/images/voiceactors/2/44989.jpg
55415,Crèvecoeur Arnaud,"Apr  23, 1978",0,https://cdn.myanimelist.net/images/voiceactors/3/65455.jpg
15011,Sakaguchi Kenichi,"Aug  23, 1965",0,https://cdn.myanimelist.net/images/voiceactors/2/32569.jpg
9649,Capella Pete,"Jun  3, 1977",2,https://cdn.myanimelist.net/images/voiceactors/3/36407.jpg
50219,Miyagi Kazuki,May  29,0,https://cdn.myanimelist.net/images/voiceactors/2/57960.jpg
51181,Oh Seongdae,"Nov  18, 1982",3,https://cdn.myanimelist.net/images/voiceactors/1/59108.jpg
56713,Bonneau Catherine,"Jan  7, 1974",0,https://cdn.myanimelist.net/images/voiceactors/3/67592.jpg
8775,Takagi Sanae,"May  21, 1955",0,https://cdn.myanimelist.net/images/voiceactors/3/24219.jpg
53291,Misaki Nako,Mar  8,54,https://cdn.myanimelist.net/images/voiceactors/2/61785.jpg
13343,Koiizuka Kiyoe,"Oct  15, 1977",0,https://cdn.myanimelist.net/images/voiceactors/1/13607.jpg
33175,Tamura Akihiko,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/34091.jpg
47381,Oota Kazuki,Nov  20,0,https://cdn.myanimelist.net/images/voiceactors/2/52876.jpg
1156,Hisamatsu Yasuo,"Jun  6, 1919",1,https://cdn.myanimelist.net/images/voiceactors/3/14917.jpg
17719,Bertolotti Monica,"Dec  23, 1975",7,https://cdn.myanimelist.net/images/voiceactors/3/20315.jpg
33987,Kondou Akihisa,"Aug  6, 1986",2,https://cdn.myanimelist.net/images/voiceactors/2/35011.jpg
34901,Watanabe Yoshimi,Aug  9,0,https://cdn.myanimelist.net/images/voiceactors/3/36213.jpg
11630,Walker Tyler,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/2/44528.jpg
43336,Dori Sandro,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/47007.jpg
5665,Sayama Riko,"Feb  28, 1975",0,https://cdn.myanimelist.net/images/voiceactors/3/22413.jpg
28021,Pasquier Laurent,"Dec  23, 1966",2,https://cdn.myanimelist.net/images/voiceactors/3/64731.jpg
16471,Tachibana Kenichi,Nov  24,5,https://cdn.myanimelist.net/images/voiceactors/1/28157.jpg
14583,Amendola Alessia,"Feb  27, 1984",3,https://cdn.myanimelist.net/images/voiceactors/2/15219.jpg
38739,Bitou Isao,"Nov  22, 1943",4,https://cdn.myanimelist.net/images/voiceactors/2/41162.jpg
38316,Kikuta Daisuke,"Aug  12, 1982",0,https://cdn.myanimelist.net/images/voiceactors/3/45679.jpg
39771,Itou Akira,"Aug  12, 1940",1,https://cdn.myanimelist.net/images/voiceactors/2/42802.jpg
5900,Shibasaki Kou,"Aug  5, 1981",21,https://cdn.myanimelist.net/images/voiceactors/2/52365.jpg
36970,Turlet Aurélie,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/39128.jpg
45658,Itou Keisuke,"Jan  19, 1975",0,https://cdn.myanimelist.net/images/voiceactors/3/49163.jpg
43,Mignogna Vic,"Aug  27, 1962",8356,https://cdn.myanimelist.net/images/voiceactors/2/29839.jpg
1083,Hasu Takehiro,"Sep  15, 1979",0,https://cdn.myanimelist.net/images/voiceactors/1/12769.jpg
1702,Horanai Ai,"Feb  24, 1982",7,https://cdn.myanimelist.net/images/voiceactors/3/53700.jpg
14571,Ikoma Harumi,"Feb  5, 1970",5,https://cdn.myanimelist.net/images/voiceactors/3/15073.jpg
37370,Morrison Josh,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/54866.jpg
12278,Sasaki Mutsumi,Feb  17,4,https://cdn.myanimelist.net/images/voiceactors/1/47213.jpg
38195,Ooya Hitoshi,"Mar  20, 1964",0,https://cdn.myanimelist.net/images/voiceactors/2/40522.jpg
16535,LaMarr Phil,"Jan  24, 1967",30,https://cdn.myanimelist.net/images/voiceactors/1/43564.jpg
31387,Ikki Chihiro,"Apr  16, 1989",0,https://cdn.myanimelist.net/images/voiceactors/1/39886.jpg
9,Mitsuishi Kotono,"Dec  8, 1967",1851,https://cdn.myanimelist.net/images/voiceactors/2/43715.jpg
9523,Bon Bon Blanco,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/7049.jpg
2368,Satou Fumiya,"Dec  22, 1965",11,https://cdn.myanimelist.net/images/voiceactors/1/40125.jpg
16039,Nashi Torico,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/37467.jpg
5426,Ishida Yoko,"Oct  7, 1973",69,https://cdn.myanimelist.net/images/voiceactors/2/12352.jpg
47382,Park Tae-Jun,Unknown,121,https://cdn.myanimelist.net/images/voiceactors/3/51406.jpg
17609,Bouvard Laurence,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/37689.jpg
9950,Sakira,Unknown,101,https://cdn.myanimelist.net/images/voiceactors/3/7930.jpg
7094,Garza Eduardo,"Jan  10, 1976",47,https://cdn.myanimelist.net/images/voiceactors/1/3999.jpg
49032,Natsuyoshi Yuuko,May  1,97,https://cdn.myanimelist.net/images/voiceactors/2/58708.jpg
42273,Wasureranneyo,Dec  2008,4,https://cdn.myanimelist.net/images/voiceactors/1/45733.jpg
42389,Albertini Stefano,"Feb  4, 1959",0,https://cdn.myanimelist.net/images/voiceactors/1/46016.jpg
25721,Hostekint Justine,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/1/64730.jpg
997,Coello Ricky,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/2/32299.jpg
42090,Kamada Takumi,Mar  7,0,https://cdn.myanimelist.net/images/voiceactors/3/44996.jpg
1670,Bauer Michael,"Dec  25, 1956",0,https://cdn.myanimelist.net/images/voiceactors/2/42042.jpg
18471,Endo Mikio,"Aug  6, 1967",91,https://cdn.myanimelist.net/images/voiceactors/3/27433.jpg
21359,De la Fuente Rolando,"Jun  13, 1970",0,https://cdn.myanimelist.net/images/voiceactors/1/24499.jpg
8631,Takenaka Naoto,"Mar  20, 1956",16,https://cdn.myanimelist.net/images/voiceactors/3/5928.jpg
44585,Coutinho Bernardo,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/1/48341.jpg
43482,Kinzel Timo, 1984,0,https://cdn.myanimelist.net/images/voiceactors/2/48265.jpg
43429,Pescucci Gastone,"Jul  21, 1926",0,https://cdn.myanimelist.net/images/voiceactors/1/46853.jpg
46048,Silva Fátima,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/62658.jpg
3296,Sakuragawa Sonoko,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/2/11691.jpg
14441,Uesaka Sumire,"Dec  19, 1991",4353,https://cdn.myanimelist.net/images/voiceactors/1/65562.jpg
31733,Stephan Arne,"Nov  10, 1982",1,https://cdn.myanimelist.net/images/voiceactors/3/38720.jpg
53134,Ikeido Jun,"Jun  16, 1963",0,https://cdn.myanimelist.net/images/voiceactors/3/61511.jpg
53990,DIALOGUE+,"Jun  24, 2019",62,https://cdn.myanimelist.net/images/voiceactors/1/63095.jpg
39544,Hanaoka Rina,Jan  30,0,https://cdn.myanimelist.net/images/voiceactors/1/42446.jpg
3778,Nagi Michiko,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/13495.jpg
7943,Kobukuro,Unknown,37,https://cdn.myanimelist.net/images/voiceactors/2/5201.jpg
35967,GARDEN,"Oct  21, 1992",0,https://cdn.myanimelist.net/images/voiceactors/3/37971.jpg
53867,Higa Ryousuke,"Nov  8, 1995",0,https://cdn.myanimelist.net/images/voiceactors/2/62836.jpg
43332,Eugeni Anna Teresa,"Dec  15, 1944",0,https://cdn.myanimelist.net/images/voiceactors/3/47010.jpg
11660,Uzawa Shoutarou,"Jan  22, 1997",2,https://cdn.myanimelist.net/images/voiceactors/3/53762.jpg
40504,Bautsch Cameron,Unknown,12,https://cdn.myanimelist.net/images/voiceactors/3/43579.jpg
41955,Aubert-Carlin Alan,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/1/43730.jpg
40830,Oshiyama Kiyotaka,"Jan  3, 1982",119,https://cdn.myanimelist.net/images/voiceactors/1/45856.jpg
20817,Yamamoto Shouta,Mar  7,3,https://cdn.myanimelist.net/images/voiceactors/1/55930.jpg
9070,Kuno Akiko,"Aug  24, 1950",0,https://cdn.myanimelist.net/images/voiceactors/1/25909.jpg
11621,Nomura Mayumi,"Nov  28, 1969",0,https://cdn.myanimelist.net/images/voiceactors/3/10700.jpg
1674,Kunimoto Takeharu,"Nov  1, 1960",0,https://cdn.myanimelist.net/images/voiceactors/2/1571.jpg
24273,Yoshioka Mayu,"Nov  7, 1995",82,https://cdn.myanimelist.net/images/voiceactors/3/38982.jpg
4266,Monden Akiko,"Sep  13, 1963",4,https://cdn.myanimelist.net/images/voiceactors/3/9616.jpg
43682,Itou Masami,"Jul  3, 1982",13,https://cdn.myanimelist.net/images/voiceactors/2/59996.jpg
21587,Poletti Gracie,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/41256.jpg
25635,Nozaki Hiroki,Unknown,5,https://cdn.myanimelist.net/images/voiceactors/1/27971.jpg
34849,Andreatto Andressa,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/2/36153.jpg
134,Kusao Takeshi,"Nov  20, 1965",296,https://cdn.myanimelist.net/images/voiceactors/1/33063.jpg
16369,Ichikawa Kei,Apr  22,291,https://cdn.myanimelist.net/images/voiceactors/3/35143.jpg
42116,Watanabe Keaki,"Aug  22, 1992",3,https://cdn.myanimelist.net/images/voiceactors/3/45832.jpg
56051,Gesundheit, 1983,2,https://cdn.myanimelist.net/images/voiceactors/2/66550.jpg
328,Suzuki Masami,"Jul  14, 1972",46,https://cdn.myanimelist.net/images/voiceactors/2/30771.jpg
13491,Kaiser John,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/2/13711.jpg
9815,Ousaka Chikara,"Jun  2, 1980",2,https://cdn.myanimelist.net/images/voiceactors/1/7698.jpg
9342,See-Saw,Unknown,30,https://cdn.myanimelist.net/images/voiceactors/2/6944.jpg
44192,Winkler Jenny,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/47653.jpg
35729,Yamada Haru,Unknown,98,https://cdn.myanimelist.net/images/voiceactors/3/53573.jpg
37674,Di Martino Giusy,"Mar  19, 1964",0,https://cdn.myanimelist.net/images/voiceactors/2/39823.jpg
43899,Melazzi Giorgio,"Feb  12, 1957",0,https://cdn.myanimelist.net/images/voiceactors/1/47406.jpg
3734,Nanase Jun,Jun  27,0,https://cdn.myanimelist.net/images/voiceactors/1/22313.jpg
35023,Yamakawa Shizuo,"Feb  27, 1933",0,https://cdn.myanimelist.net/images/voiceactors/2/36423.jpg
11992,Aoki Tsuyoshi,"May  30, 1977",1,https://cdn.myanimelist.net/images/voiceactors/2/62567.jpg
30175,Chifuyu,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/31319.jpg
55812,Araki Kentarou,"Aug  25, 1982",0,https://cdn.myanimelist.net/images/voiceactors/2/66133.jpg
31381,Fujikawa Yuusuke,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/32617.jpg
5816,Graziano Ilaria,Unknown,34,https://cdn.myanimelist.net/images/voiceactors/3/39406.jpg
409,Kawahara Yoshihisa,"Jun  22, 1976",86,https://cdn.myanimelist.net/images/voiceactors/2/14281.jpg
19109,Ozawa Satoru,"Feb  13, 1936",1,https://cdn.myanimelist.net/images/voiceactors/2/34407.jpg
7880,Tsuji Masaki,"Mar  23, 1932",4,https://cdn.myanimelist.net/images/voiceactors/3/52380.jpg
15875,Sato Takuya,Nov  5,3,https://cdn.myanimelist.net/images/voiceactors/3/18101.jpg
12669,Charles Matthew,"Dec  8, 1966",19,https://cdn.myanimelist.net/images/voiceactors/1/57113.jpg
1660,Wilhelme Alma,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/1566.jpg
50954,Kyukkyupon,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/1/58625.jpg
9221,Ishikawa Emi,"Jul  26, 1985",13,https://cdn.myanimelist.net/images/voiceactors/3/6926.jpg
5443,Nakanishi Yasuhiro,"Apr  13, 1957",0,https://cdn.myanimelist.net/images/voiceactors/2/9157.jpg
47329,rionos,"Mar  5, 1991",32,https://cdn.myanimelist.net/images/voiceactors/3/54565.jpg
3815,Takeuchi Sachiko,Unknown,8,https://cdn.myanimelist.net/images/voiceactors/1/6211.jpg
42883,Carenzo Paolo,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/46575.jpg
32285,Sakuragi Amisa,Aug  8,3,https://cdn.myanimelist.net/images/voiceactors/1/33263.jpg
19371,Bridcutt Sarah Emi,"Feb  5, 1989",232,https://cdn.myanimelist.net/images/voiceactors/3/61286.jpg
41116,Honda Toshiyuki,"Apr  9, 1957",2,https://cdn.myanimelist.net/images/voiceactors/3/44099.jpg
56377,TAKA,"Nov  14, 1993",0,https://cdn.myanimelist.net/images/voiceactors/3/67138.jpg
34665,Nose Midori,Mar  19,0,https://cdn.myanimelist.net/images/voiceactors/3/35853.jpg
200,Hickman Jay,Unknown,52,https://cdn.myanimelist.net/images/voiceactors/3/12800.jpg
10821,Watanabe Taichi,Mar  28,0,https://cdn.myanimelist.net/images/voiceactors/1/9453.jpg
30135,Sakamoto Kyuu,"Dec  10, 1941",3,https://cdn.myanimelist.net/images/voiceactors/2/31573.jpg
7788,Kántor Kitty,"Oct  15, 1993",2,https://cdn.myanimelist.net/images/voiceactors/2/5044.jpg
49412,Tian Can Tu Dou,"Dec  28, 1989",16,https://cdn.myanimelist.net/images/voiceactors/3/50640.jpg
38674,ULTRA TOWER, 2007,26,https://cdn.myanimelist.net/images/voiceactors/2/41001.jpg
46330,Wagner Wolfgang,"Sep  28, 1963",0,https://cdn.myanimelist.net/images/voiceactors/2/49900.jpg
17501,Kleter Gilad,"Feb  4, 1976",3,https://cdn.myanimelist.net/images/voiceactors/2/20015.jpg
13325,Almeida Rita,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/2/34241.jpg
56328,Charval Victoire,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/67059.jpg
47425,Dan Arnón,"Nov  3, 1986",12,https://cdn.myanimelist.net/images/voiceactors/3/46403.jpg
40395,D-selections,Unknown,7,https://cdn.myanimelist.net/images/voiceactors/3/43403.jpg
12670,Saitou Maki,Jan  28,2,https://cdn.myanimelist.net/images/voiceactors/2/14261.jpg
9901,Fujisaki Kaori,"Sep  12, 1973",2,https://cdn.myanimelist.net/images/voiceactors/2/28669.jpg
8966,Simmons Jean,"Jan  31, 1929",2,https://cdn.myanimelist.net/images/voiceactors/2/6473.jpg
25049,Kahn Alfred R.,"Jan  18, 1947",1,https://cdn.myanimelist.net/images/voiceactors/1/27629.jpg
52112,Katou Rihona,"Oct  3, 1995",17,https://cdn.myanimelist.net/images/voiceactors/1/60669.jpg
5763,Yamada Eiko,"Jun  13, 1954",22,https://cdn.myanimelist.net/images/voiceactors/1/49842.jpg
10233,Fuji Sumiko,"Dec  1, 1945",6,https://cdn.myanimelist.net/images/voiceactors/2/8549.jpg
50757,Togawa Yukio,"Apr  15, 1912",0,https://cdn.myanimelist.net/images/voiceactors/2/58482.jpg
16179,Asou Keitarou,"Jun  7, 1954",0,https://cdn.myanimelist.net/images/voiceactors/2/18511.jpg
8404,Sótonyi Gábor,Unknown,2,https://cdn.myanimelist.net/images/voiceactors/2/5603.jpg
12901,Yamaguchi Kyouko,Aug  3,0,https://cdn.myanimelist.net/images/voiceactors/1/13233.jpg
12479,Sugimori Ken,"Jan  27, 1966",137,https://cdn.myanimelist.net/images/voiceactors/3/12204.jpg
28167,Hatano Souichirou,Unknown,5,https://cdn.myanimelist.net/images/voiceactors/3/56734.jpg
29849,Kobayashi Akiji,"Sep  6, 1930",0,https://cdn.myanimelist.net/images/voiceactors/2/31153.jpg
10719,Marita Yuzu,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/3/38355.jpg
17255,Koyoka Yoshino,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/19997.jpg
42013,40-hara,Unknown,42,https://cdn.myanimelist.net/images/voiceactors/3/62121.jpg
36806,Fukutani Takashi,"Feb  4, 1952",1,https://cdn.myanimelist.net/images/voiceactors/3/59143.jpg
20542,Truncale Lily,Unknown,11,https://cdn.myanimelist.net/images/voiceactors/1/22720.jpg
41089,KAT-TUN, 2001,15,https://cdn.myanimelist.net/images/voiceactors/1/44086.jpg
44059,Sashide Maria,"Sep  20, 1998",98,https://cdn.myanimelist.net/images/voiceactors/3/53801.jpg
26823,Wagner Dominique,"Jan  14, 1969",0,https://cdn.myanimelist.net/images/voiceactors/3/64771.jpg
29461,Tokunaga Akihito,"Sep  22, 1971",0,https://cdn.myanimelist.net/images/voiceactors/1/30773.jpg
11005,Hatamiya Kanoko,"Jun  5, 1975",7,https://cdn.myanimelist.net/images/voiceactors/1/9748.jpg
27197,Yamasaki Uni,Unknown,3,https://cdn.myanimelist.net/images/voiceactors/1/57385.jpg
12353,Yamashita Hiroyuki,Unknown,145,https://cdn.myanimelist.net/images/voiceactors/3/12022.jpg
48607,Sonoyama Hikari,Nov  17,0,https://cdn.myanimelist.net/images/voiceactors/3/54050.jpg
3117,Kubonouchi Eisaku,"Nov  11, 1966",33,https://cdn.myanimelist.net/images/voiceactors/3/54356.jpg
48724,Yokomizo Naho,"Mar  27, 2008",0,https://cdn.myanimelist.net/images/voiceactors/2/54378.jpg
10662,Pillon Jacqueline,"Dec  27, 1977",0,https://cdn.myanimelist.net/images/voiceactors/2/9207.jpg
44203,Raab Judith, 1973,0,https://cdn.myanimelist.net/images/voiceactors/3/47661.jpg
51634,koppy,"Nov  22, 1986",0,https://cdn.myanimelist.net/images/voiceactors/2/60000.jpg
14931,Pyo Yeong Jae,"Oct  17, 1971",1,https://cdn.myanimelist.net/images/voiceactors/1/15675.jpg
85,Ruff Michelle,"Sep  22, 1967",1116,https://cdn.myanimelist.net/images/voiceactors/2/14799.jpg
49903,Misaki Chihiro,Aug  3,0,https://cdn.myanimelist.net/images/voiceactors/1/57459.jpg
37047,Takada Yuuki,"Mar  16, 1993",582,https://cdn.myanimelist.net/images/voiceactors/1/49337.jpg
46763,Haruyama Moto,Jun  30,8,https://cdn.myanimelist.net/images/voiceactors/2/56780.jpg
29631,Kimura Yoshino,"Apr  10, 1976",2,https://cdn.myanimelist.net/images/voiceactors/2/30893.jpg
21413,Pietermann Gabrielle,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/24589.jpg
6506,Oda Yuusei,"Sep  19, 1969",8,https://cdn.myanimelist.net/images/voiceactors/1/5206.jpg
50824,Horikoshi Sena,Unknown,12,https://cdn.myanimelist.net/images/voiceactors/3/60563.jpg
9760,Tyson John,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/21859.jpg
11943,Sun Heng,"Dec  31, 1987",2,https://cdn.myanimelist.net/images/voiceactors/3/11211.jpg
51812,Souda Osamu,"May  8, 1928",0,https://cdn.myanimelist.net/images/voiceactors/1/60342.jpg
12712,Kouno Yutaka,Sep  13,0,https://cdn.myanimelist.net/images/voiceactors/1/12866.jpg
12438,Jo Haruhiko,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/2/33145.jpg
50861,Tsuruya Misaki,"Apr  18, 2003",2,https://cdn.myanimelist.net/images/voiceactors/1/58543.jpg
2703,Ohtaka Shinobu,"May  9, 1983",768,https://cdn.myanimelist.net/images/voiceactors/1/14175.jpg
14383,Eguchi Ryo,"Dec  25, 1979",11,https://cdn.myanimelist.net/images/voiceactors/2/30281.jpg
33995,Uchida Yuuma,"Sep  21, 1992",6608,https://cdn.myanimelist.net/images/voiceactors/2/65173.jpg
42646,Lucchetti Sergio,"Jun  9, 1958",0,https://cdn.myanimelist.net/images/voiceactors/1/46010.jpg
24307,Arai Kouichi,Unknown,11,https://cdn.myanimelist.net/images/voiceactors/3/27061.jpg
12296,Mayfield Cindee,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/11809.jpg
45523,Von Rosenberg Sabine,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/48970.jpg
48186,Sakaguchi Kentarou,"Jul  11, 1991",12,https://cdn.myanimelist.net/images/voiceactors/1/53307.jpg
45979,Ordóñez Arrieta Rafael,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/50123.jpg
11969,manzo,"Jun  16, 1971",4,https://cdn.myanimelist.net/images/voiceactors/2/11244.jpg
56158,Lacheau Philippe,"Jun  25, 1980",0,https://cdn.myanimelist.net/images/voiceactors/3/66686.jpg
20891,Iovino Sandro,"Aug  26, 1939",0,https://cdn.myanimelist.net/images/voiceactors/1/38275.jpg
37582,Sometani Shouta,"Sep  3, 1992",14,https://cdn.myanimelist.net/images/voiceactors/3/39744.jpg
55509,Minon Quentin,"Sep  3, 1986",0,https://cdn.myanimelist.net/images/voiceactors/2/65458.jpg
56157,Peissel Olivier,"Nov  23, 1965",0,https://cdn.myanimelist.net/images/voiceactors/2/66685.jpg
3077,Ishihara Satoru,Nov  9,1,https://cdn.myanimelist.net/images/voiceactors/3/5423.jpg
2798,Baek Hye-Kyung,Mar  25,6,https://cdn.myanimelist.net/images/voiceactors/1/4973.jpg
922,Fujita Daisuke,"Jul  4, 1981",6,https://cdn.myanimelist.net/images/voiceactors/3/5764.jpg
6017,Kojima Toshihiko,"Aug  10, 1940",0,https://cdn.myanimelist.net/images/voiceactors/3/11753.jpg
42726,Borgard Michael,"Mar  24, 1985",0,https://cdn.myanimelist.net/images/voiceactors/2/46327.jpg
42462,Santerini Stefano,"Oct  1, 1970",0,https://cdn.myanimelist.net/images/voiceactors/2/43272.jpg
12204,Kurosaki Ayako,"Apr  23, 1965",0,https://cdn.myanimelist.net/images/voiceactors/1/27585.jpg
48870,Teruel Carles,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/62447.jpg
32939,Morita Shuujirou,Aug  13,0,https://cdn.myanimelist.net/images/voiceactors/2/34003.jpg
11927,Konno Keiko,"Apr  7, 1959",1,https://cdn.myanimelist.net/images/voiceactors/1/11176.jpg
5623,Yamagata Yukio,Unknown,1,https://cdn.myanimelist.net/images/voiceactors/3/6287.jpg
46355,Bernardo Paulo,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/1/66339.jpg
2564,Himekawa Akira,Unknown,97,https://cdn.myanimelist.net/images/voiceactors/2/54217.jpg
21217,Seifert Barbara,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/24345.jpg
51003,Llama,"Jun  19, 1990",0,https://cdn.myanimelist.net/images/voiceactors/3/58672.jpg
14807,Umholtz Noah,Unknown,0,https://cdn.myanimelist.net/images/voiceactors/3/40207.jpg
18447,Takeuchi Hitomi,Apr  27,0,https://cdn.myanimelist.net/images/voiceactors/1/52786.jpg
